fold,seed,detector,alpha,method,order,coverage,nominal,cov_gap,tpr,tnr,bal_acc,det_time,n_detected
4,1,SAFE-Embed [task-rel],0.2,ACI g=0.05 (grow cal),blocked,0.8461538461538461,0.8,0.0461538461538461,0.24369747899159663,0.8461538461538461,0.5449256625727213,0.1958620689655172,29
4,1,SAFE-Embed [task-rel],0.25,split CP (SAFE),exch,0.625,0.75,-0.125,0.7368421052631579,0.625,0.680921052631579,0.2690476190476191,42
4,1,SAFE-Embed [task-rel],0.25,ACI g=0.05 (grow cal),exch,0.625,0.75,-0.125,0.5789473684210527,0.625,0.6019736842105263,0.3781818181818182,33
4,1,SAFE-Embed [task-rel],0.25,split CP (SAFE),blocked,0.9120879120879121,0.75,0.16208791208791207,0.2857142857142857,0.9120879120879121,0.5989010989010989,0.3394117647058823,34
4,1,SAFE-Embed [task-rel],0.25,ACI g=0.05 (grow cal),blocked,0.8021978021978022,0.75,0.052197802197802234,0.40336134453781514,0.8021978021978022,0.6027795733678087,0.32625,48
4,1,hand:cum_mean_token_entropy,0.1,split CP (SAFE),exch,0.8125,0.9,-0.08750000000000002,0.08771929824561403,0.8125,0.45010964912280704,0.516,5
4,1,hand:cum_mean_token_entropy,0.1,ACI g=0.05 (grow cal),exch,0.8125,0.9,-0.08750000000000002,0.07017543859649122,0.8125,0.4413377192982456,0.48000000000000004,4
4,1,hand:cum_mean_token_entropy,0.1,split CP (SAFE),blocked,0.978021978021978,0.9,0.07802197802197797,0.09243697478991597,0.978021978021978,0.535229476405947,0.5563636363636363,11
4,1,hand:cum_mean_token_entropy,0.1,ACI g=0.05 (grow cal),blocked,0.9120879120879121,0.9,0.012087912087912045,0.16806722689075632,0.9120879120879121,0.5400775694893342,0.5599999999999999,20
4,1,hand:cum_mean_token_entropy,0.15,split CP (SAFE),exch,0.8125,0.85,-0.03749999999999998,0.14035087719298245,0.8125,0.4764254385964912,0.55,8
4,1,hand:cum_mean_token_entropy,0.15,ACI g=0.05 (grow cal),exch,0.8125,0.85,-0.03749999999999998,0.10526315789473684,0.8125,0.4588815789473684,0.5800000000000001,6
4,1,hand:cum_mean_token_entropy,0.15,split CP (SAFE),blocked,0.967032967032967,0.85,0.11703296703296706,0.11764705882352941,0.967032967032967,0.5423400129282482,0.6028571428571429,14
4,1,hand:cum_mean_token_entropy,0.15,ACI g=0.05 (grow cal),blocked,0.8791208791208791,0.85,0.02912087912087913,0.23529411764705882,0.8791208791208791,0.557207498383969,0.5171428571428571,28
4,1,hand:cum_mean_token_entropy,0.2,split CP (SAFE),exch,0.8125,0.8,0.012499999999999956,0.15789473684210525,0.8125,0.48519736842105265,0.5577777777777777,9
4,1,hand:cum_mean_token_entropy,0.2,ACI g=0.05 (grow cal),exch,0.8125,0.8,0.012499999999999956,0.15789473684210525,0.8125,0.48519736842105265,0.6155555555555555,9
4,1,hand:cum_mean_token_entropy,0.2,split CP (SAFE),blocked,0.967032967032967,0.8,0.167032967032967,0.14285714285714285,0.967032967032967,0.554945054945055,0.5788235294117647,17
4,1,hand:cum_mean_token_entropy,0.2,ACI g=0.05 (grow cal),blocked,0.8241758241758241,0.8,0.02417582417582409,0.2605042016806723,0.8241758241758241,0.5423400129282482,0.44451612903225807,31
4,1,hand:cum_mean_token_entropy,0.25,split CP (SAFE),exch,0.8125,0.75,0.0625,0.2982456140350877,0.8125,0.5553728070175439,0.6341176470588235,17
4,1,hand:cum_mean_token_entropy,0.25,ACI g=0.05 (grow cal),exch,0.8125,0.75,0.0625,0.2807017543859649,0.8125,0.5466008771929824,0.615,16
4,1,hand:cum_mean_token_entropy,0.25,split CP (SAFE),blocked,0.9340659340659341,0.75,0.18406593406593408,0.21008403361344538,0.9340659340659341,0.5720749838396897,0.6168,25
4,1,hand:cum_mean_token_entropy,0.25,ACI g=0.05 (grow cal),blocked,0.7802197802197802,0.75,0.030219780219780223,0.31092436974789917,0.7802197802197802,0.5455720749838397,0.43675675675675685,37
4,1,hand:cum_mean_token_entropy [task-rel],0.1,split CP (SAFE),exch,0.9375,0.9,0.03749999999999998,0.15789473684210525,0.9375,0.5476973684210527,0.3577777777777778,9
4,1,hand:cum_mean_token_entropy [task-rel],0.1,ACI g=0.05 (grow cal),exch,0.875,0.9,-0.025000000000000022,0.19298245614035087,0.875,0.5339912280701754,0.3290909090909091,11
4,1,hand:cum_mean_token_entropy [task-rel],0.1,split CP (SAFE),blocked,0.8241758241758241,0.9,-0.07582417582417589,0.24369747899159663,0.8241758241758241,0.5339366515837104,0.20344827586206893,29
4,1,hand:cum_mean_token_entropy [task-rel],0.1,ACI g=0.05 (grow cal),blocked,0.9120879120879121,0.9,0.012087912087912045,0.14285714285714285,0.9120879120879121,0.5274725274725275,0.1635294117647059,17
4,1,hand:cum_mean_token_entropy [task-rel],0.15,split CP (SAFE),exch,0.8125,0.85,-0.03749999999999998,0.24561403508771928,0.8125,0.5290570175438596,0.32142857142857145,14
4,1,hand:cum_mean_token_entropy [task-rel],0.15,ACI g=0.05 (grow cal),exch,0.8125,0.85,-0.03749999999999998,0.2631578947368421,0.8125,0.537828947368421,0.3093333333333333,15
4,1,hand:cum_mean_token_entropy [task-rel],0.15,split CP (SAFE),blocked,0.7802197802197802,0.85,-0.06978021978021975,0.29411764705882354,0.7802197802197802,0.5371687136393019,0.17485714285714285,35
4,1,hand:cum_mean_token_entropy [task-rel],0.15,ACI g=0.05 (grow cal),blocked,0.8571428571428572,0.85,0.0071428571428572285,0.19327731092436976,0.8571428571428572,0.5252100840336135,0.19739130434782612,23
4,1,hand:cum_mean_token_entropy [task-rel],0.2,split CP (SAFE),exch,0.6875,0.8,-0.11250000000000004,0.3157894736842105,0.6875,0.5016447368421053,0.2977777777777778,18
4,1,hand:cum_mean_token_entropy [task-rel],0.2,ACI g=0.05 (grow cal),exch,0.75,0.8,-0.050000000000000044,0.3333333333333333,0.75,0.5416666666666666,0.28421052631578947,19
4,1,hand:cum_mean_token_entropy [task-rel],0.2,split CP (SAFE),blocked,0.7362637362637363,0.8,-0.06373626373626373,0.42857142857142855,0.7362637362637363,0.5824175824175825,0.1823529411764706,51
4,1,hand:cum_mean_token_entropy [task-rel],0.2,ACI g=0.05 (grow cal),blocked,0.7912087912087912,0.8,-0.008791208791208871,0.23529411764705882,0.7912087912087912,0.513251454427925,0.19,28
4,1,hand:cum_mean_token_entropy [task-rel],0.25,split CP (SAFE),exch,0.8125,0.75,0.0625,0.38596491228070173,0.8125,0.5992324561403508,0.23090909090909092,22
4,1,hand:cum_mean_token_entropy [task-rel],0.25,ACI g=0.05 (grow cal),exch,0.75,0.75,0.0,0.38596491228070173,0.75,0.5679824561403508,0.2254545454545455,22
4,1,hand:cum_mean_token_entropy [task-rel],0.25,split CP (SAFE),blocked,0.6813186813186813,0.75,-0.06868131868131866,0.47058823529411764,0.6813186813186813,0.5759534583063994,0.1871428571428571,56
4,1,hand:cum_mean_token_entropy [task-rel],0.25,ACI g=0.05 (grow cal),blocked,0.7582417582417582,0.75,0.008241758241758212,0.31092436974789917,0.7582417582417582,0.5345830639948287,0.1897297297297297,37
4,1,hand:mean_token_entropy,0.1,split CP (SAFE),exch,0.875,0.9,-0.025000000000000022,0.05263157894736842,0.875,0.4638157894736842,0.36000000000000004,3
4,1,hand:mean_token_entropy,0.1,ACI g=0.05 (grow cal),exch,0.9375,0.9,0.03749999999999998,0.05263157894736842,0.9375,0.4950657894736842,0.36000000000000004,3
4,1,hand:mean_token_entropy,0.1,split CP (SAFE),blocked,0.9560439560439561,0.9,0.05604395604395607,0.07563025210084033,0.9560439560439561,0.5158371040723982,0.40888888888888897,9
4,1,hand:mean_token_entropy,0.1,ACI g=0.05 (grow cal),blocked,0.8791208791208791,0.9,-0.020879120879120916,0.15126050420168066,0.8791208791208791,0.5151906916612798,0.3988888888888889,18
4,1,hand:mean_token_entropy,0.15,split CP (SAFE),exch,0.8125,0.85,-0.03749999999999998,0.05263157894736842,0.8125,0.4325657894736842,0.36000000000000004,3
4,1,hand:mean_token_entropy,0.15,ACI g=0.05 (grow cal),exch,0.8125,0.85,-0.03749999999999998,0.05263157894736842,0.8125,0.4325657894736842,0.36000000000000004,3
4,1,hand:mean_token_entropy,0.15,split CP (SAFE),blocked,0.9340659340659341,0.85,0.0840659340659341,0.07563025210084033,0.9340659340659341,0.5048480930833872,0.40888888888888897,9
4,1,hand:mean_token_entropy,0.15,ACI g=0.05 (grow cal),blocked,0.8351648351648352,0.85,-0.014835164835164782,0.21008403361344538,0.8351648351648352,0.5226244343891403,0.41119999999999995,25
4,1,hand:mean_token_entropy,0.2,split CP (SAFE),exch,0.8125,0.8,0.012499999999999956,0.05263157894736842,0.8125,0.4325657894736842,0.36000000000000004,3
4,1,hand:mean_token_entropy,0.2,ACI g=0.05 (grow cal),exch,0.8125,0.8,0.012499999999999956,0.05263157894736842,0.8125,0.4325657894736842,0.36000000000000004,3
4,1,hand:mean_token_entropy,0.2,split CP (SAFE),blocked,0.9340659340659341,0.8,0.13406593406593403,0.07563025210084033,0.9340659340659341,0.5048480930833872,0.40888888888888897,9
4,1,hand:mean_token_entropy,0.2,ACI g=0.05 (grow cal),blocked,0.7912087912087912,0.8,-0.008791208791208871,0.25210084033613445,0.7912087912087912,0.5216548157724628,0.4046666666666667,30
4,1,hand:mean_token_entropy,0.25,split CP (SAFE),exch,0.8125,0.75,0.0625,0.05263157894736842,0.8125,0.4325657894736842,0.36000000000000004,3
4,1,hand:mean_token_entropy,0.25,ACI g=0.05 (grow cal),exch,0.8125,0.75,0.0625,0.05263157894736842,0.8125,0.4325657894736842,0.36000000000000004,3
4,1,hand:mean_token_entropy,0.25,split CP (SAFE),blocked,0.9010989010989011,0.75,0.15109890109890112,0.1092436974789916,0.9010989010989011,0.5051712992889463,0.416923076923077,13
4,1,hand:mean_token_entropy,0.25,ACI g=0.05 (grow cal),blocked,0.7362637362637363,0.75,-0.013736263736263687,0.29411764705882354,0.7362637362637363,0.51519069166128,0.4028571428571429,35
4,1,hand:mean_token_entropy [task-rel],0.1,split CP (SAFE),exch,0.875,0.9,-0.025000000000000022,0.07017543859649122,0.875,0.4725877192982456,0.27,4
4,1,hand:mean_token_entropy [task-rel],0.1,ACI g=0.05 (grow cal),exch,0.8125,0.9,-0.08750000000000002,0.05263157894736842,0.8125,0.4325657894736842,0.24666666666666667,3
4,1,hand:mean_token_entropy [task-rel],0.1,split CP (SAFE),blocked,0.9560439560439561,0.9,0.05604395604395607,0.1092436974789916,0.9560439560439561,0.5326438267614738,0.27538461538461545,13
4,1,hand:mean_token_entropy [task-rel],0.1,ACI g=0.05 (grow cal),blocked,0.9120879120879121,0.9,0.012087912087912045,0.15966386554621848,0.9120879120879121,0.5358758888170653,0.31894736842105265,19
4,1,hand:mean_token_entropy [task-rel],0.15,split CP (SAFE),exch,0.8125,0.85,-0.03749999999999998,0.10526315789473684,0.8125,0.4588815789473684,0.41,6
4,1,hand:mean_token_entropy [task-rel],0.15,ACI g=0.05 (grow cal),exch,0.8125,0.85,-0.03749999999999998,0.10526315789473684,0.8125,0.4588815789473684,0.33666666666666667,6
4,1,hand:mean_token_entropy [task-rel],0.15,split CP (SAFE),blocked,0.8681318681318682,0.85,0.01813186813186818,0.15966386554621848,0.8681318681318682,0.5138978668390433,0.3631578947368421,19
4,1,hand:mean_token_entropy [task-rel],0.15,ACI g=0.05 (grow cal),blocked,0.8461538461538461,0.85,-0.0038461538461538325,0.14285714285714285,0.8461538461538461,0.4945054945054945,0.34941176470588237,17
4,1,hand:mean_token_entropy [task-rel],0.2,split CP (SAFE),exch,0.75,0.8,-0.050000000000000044,0.15789473684210525,0.75,0.45394736842105265,0.40222222222222226,9
4,1,hand:mean_token_entropy [task-rel],0.2,ACI g=0.05 (grow cal),exch,0.75,0.8,-0.050000000000000044,0.14035087719298245,0.75,0.4451754385964912,0.38750000000000007,8
4,1,hand:mean_token_entropy [task-rel],0.2,split CP (SAFE),blocked,0.7912087912087912,0.8,-0.008791208791208871,0.226890756302521,0.7912087912087912,0.5090497737556561,0.36074074074074075,27
4,1,hand:mean_token_entropy [task-rel],0.2,ACI g=0.05 (grow cal),blocked,0.7802197802197802,0.8,-0.01978021978021982,0.18487394957983194,0.7802197802197802,0.4825468648998061,0.34181818181818185,22
4,1,hand:mean_token_entropy [task-rel],0.25,split CP (SAFE),exch,0.625,0.75,-0.125,0.2807017543859649,0.625,0.45285087719298245,0.49,16
4,1,hand:mean_token_entropy [task-rel],0.25,ACI g=0.05 (grow cal),exch,0.6875,0.75,-0.0625,0.2982456140350877,0.6875,0.4928728070175439,0.47882352941176476,17
4,1,hand:mean_token_entropy [task-rel],0.25,split CP (SAFE),blocked,0.7142857142857143,0.75,-0.0357142857142857,0.2605042016806723,0.7142857142857143,0.4873949579831933,0.4180645161290322,31
4,1,hand:mean_token_entropy [task-rel],0.25,ACI g=0.05 (grow cal),blocked,0.7252747252747253,0.75,-0.02472527472527475,0.25210084033613445,0.7252747252747253,0.48868778280542985,0.4073333333333334,30
4,1,hand:cum_max_token_entropy,0.1,split CP (SAFE),exch,0.875,0.9,-0.025000000000000022,0.24561403508771928,0.875,0.5603070175438596,0.3614285714285715,14
4,1,hand:cum_max_token_entropy,0.1,ACI g=0.05 (grow cal),exch,0.875,0.9,-0.025000000000000022,0.24561403508771928,0.875,0.5603070175438596,0.3642857142857143,14
4,1,hand:cum_max_token_entropy,0.1,split CP (SAFE),blocked,0.9120879120879121,0.9,0.012087912087912045,0.18487394957983194,0.9120879120879121,0.5484809308338721,0.3663636363636364,22
4,1,hand:cum_max_token_entropy,0.1,ACI g=0.05 (grow cal),blocked,0.9120879120879121,0.9,0.012087912087912045,0.13445378151260504,0.9120879120879121,0.5232708468002586,0.40125,16
4,1,hand:cum_max_token_entropy,0.15,split CP (SAFE),exch,0.8125,0.85,-0.03749999999999998,0.2982456140350877,0.8125,0.5553728070175439,0.43058823529411766,17
4,1,hand:cum_max_token_entropy,0.15,ACI g=0.05 (grow cal),exch,0.8125,0.85,-0.03749999999999998,0.2631578947368421,0.8125,0.537828947368421,0.3373333333333334,15
4,1,hand:cum_max_token_entropy,0.15,split CP (SAFE),blocked,0.8791208791208791,0.85,0.02912087912087913,0.23529411764705882,0.8791208791208791,0.557207498383969,0.4164285714285714,28
4,1,hand:cum_max_token_entropy,0.15,ACI g=0.05 (grow cal),blocked,0.8681318681318682,0.85,0.01813186813186818,0.15126050420168066,0.8681318681318682,0.5096961861667744,0.45999999999999996,18
4,1,hand:cum_max_token_entropy,0.2,split CP (SAFE),exch,0.8125,0.8,0.012499999999999956,0.3684210526315789,0.8125,0.5904605263157895,0.35714285714285715,21
4,1,hand:cum_max_token_entropy,0.2,ACI g=0.05 (grow cal),exch,0.8125,0.8,0.012499999999999956,0.3684210526315789,0.8125,0.5904605263157895,0.34190476190476193,21
4,1,hand:cum_max_token_entropy,0.2,split CP (SAFE),blocked,0.8021978021978022,0.8,0.00219780219780219,0.3277310924369748,0.8021978021978022,0.5649644473173885,0.3533333333333334,39
4,1,hand:cum_max_token_entropy,0.2,ACI g=0.05 (grow cal),blocked,0.8241758241758241,0.8,0.02417582417582409,0.2184873949579832,0.8241758241758241,0.5213316095669036,0.3653846153846155,26
4,1,hand:cum_max_token_entropy,0.25,split CP (SAFE),exch,0.75,0.75,0.0,0.42105263157894735,0.75,0.5855263157894737,0.2783333333333333,24
4,1,hand:cum_max_token_entropy,0.25,ACI g=0.05 (grow cal),exch,0.75,0.75,0.0,0.42105263157894735,0.75,0.5855263157894737,0.2775,24
4,1,hand:cum_max_token_entropy,0.25,split CP (SAFE),blocked,0.7472527472527473,0.75,-0.0027472527472527375,0.42016806722689076,0.7472527472527473,0.583710407239819,0.3044,50
4,1,hand:cum_max_token_entropy,0.25,ACI g=0.05 (grow cal),blocked,0.7802197802197802,0.75,0.030219780219780223,0.2773109243697479,0.7802197802197802,0.5287653522947641,0.35939393939393943,33
4,1,hand:cum_max_token_entropy [task-rel],0.1,split CP (SAFE),exch,0.875,0.9,-0.025000000000000022,0.22807017543859648,0.875,0.5515350877192983,0.16923076923076924,13
4,1,hand:cum_max_token_entropy [task-rel],0.1,ACI g=0.05 (grow cal),exch,0.875,0.9,-0.025000000000000022,0.24561403508771928,0.875,0.5603070175438596,0.16285714285714287,14
4,1,hand:cum_max_token_entropy [task-rel],0.1,split CP (SAFE),blocked,0.9010989010989011,0.9,0.001098901098901095,0.15966386554621848,0.9010989010989011,0.5303813833225598,0.16000000000000003,19
4,1,hand:cum_max_token_entropy [task-rel],0.1,ACI g=0.05 (grow cal),blocked,0.9010989010989011,0.9,0.001098901098901095,0.10084033613445378,0.9010989010989011,0.5009696186166774,0.12666666666666668,12
4,1,hand:cum_max_token_entropy [task-rel],0.15,split CP (SAFE),exch,0.875,0.85,0.025000000000000022,0.2982456140350877,0.875,0.5866228070175439,0.18705882352941178,17
4,1,hand:cum_max_token_entropy [task-rel],0.15,ACI g=0.05 (grow cal),exch,0.875,0.85,0.025000000000000022,0.3333333333333333,0.875,0.6041666666666666,0.18000000000000002,19
4,1,hand:cum_max_token_entropy [task-rel],0.15,split CP (SAFE),blocked,0.8351648351648352,0.85,-0.014835164835164782,0.3025210084033613,0.8351648351648352,0.5688429217840982,0.20555555555555555,36
4,1,hand:cum_max_token_entropy [task-rel],0.15,ACI g=0.05 (grow cal),blocked,0.8571428571428572,0.85,0.0071428571428572285,0.18487394957983194,0.8571428571428572,0.5210084033613446,0.22363636363636363,22
4,1,hand:cum_max_token_entropy [task-rel],0.2,split CP (SAFE),exch,0.875,0.8,0.07499999999999996,0.3684210526315789,0.875,0.6217105263157895,0.15047619047619049,21
4,1,hand:cum_max_token_entropy [task-rel],0.2,ACI g=0.05 (grow cal),exch,0.875,0.8,0.07499999999999996,0.42105263157894735,0.875,0.6480263157894737,0.16416666666666666,24
4,1,hand:cum_max_token_entropy [task-rel],0.2,split CP (SAFE),blocked,0.8131868131868132,0.8,0.01318681318681314,0.35294117647058826,0.8131868131868132,0.5830639948287007,0.1838095238095238,42
4,1,hand:cum_max_token_entropy [task-rel],0.2,ACI g=0.05 (grow cal),blocked,0.8351648351648352,0.8,0.03516483516483515,0.31932773109243695,0.8351648351648352,0.577246283128636,0.19263157894736843,38
4,1,hand:cum_max_token_entropy [task-rel],0.25,split CP (SAFE),exch,0.875,0.75,0.125,0.40350877192982454,0.875,0.6392543859649122,0.22000000000000003,23
4,1,hand:cum_max_token_entropy [task-rel],0.25,ACI g=0.05 (grow cal),exch,0.8125,0.75,0.0625,0.47368421052631576,0.8125,0.6430921052631579,0.2125925925925926,27
4,1,hand:cum_max_token_entropy [task-rel],0.25,split CP (SAFE),blocked,0.7472527472527473,0.75,-0.0027472527472527375,0.35294117647058826,0.7472527472527473,0.5500969618616678,0.18571428571428572,42
4,1,hand:cum_max_token_entropy [task-rel],0.25,ACI g=0.05 (grow cal),blocked,0.7912087912087912,0.75,0.04120879120879117,0.33613445378151263,0.7912087912087912,0.5636716224951519,0.193,40
4,1,hand:cum_mean_token_prob,0.1,split CP (SAFE),exch,0.9375,0.9,0.03749999999999998,0.10526315789473684,0.9375,0.5213815789473684,0.3966666666666667,6
4,1,hand:cum_mean_token_prob,0.1,ACI g=0.05 (grow cal),exch,0.9375,0.9,0.03749999999999998,0.12280701754385964,0.9375,0.5301535087719298,0.4314285714285715,7
4,1,hand:cum_mean_token_prob,0.1,split CP (SAFE),blocked,0.9560439560439561,0.9,0.05604395604395607,0.07563025210084033,0.9560439560439561,0.5158371040723982,0.5577777777777778,9
4,1,hand:cum_mean_token_prob,0.1,ACI g=0.05 (grow cal),blocked,0.9120879120879121,0.9,0.012087912087912045,0.15126050420168066,0.9120879120879121,0.5316742081447964,0.48666666666666664,18
4,1,hand:cum_mean_token_prob,0.15,split CP (SAFE),exch,0.9375,0.85,0.08750000000000002,0.14035087719298245,0.9375,0.5389254385964912,0.5,8
4,1,hand:cum_mean_token_prob,0.15,ACI g=0.05 (grow cal),exch,0.9375,0.85,0.08750000000000002,0.15789473684210525,0.9375,0.5476973684210527,0.5155555555555555,9
4,1,hand:cum_mean_token_prob,0.15,split CP (SAFE),blocked,0.9340659340659341,0.85,0.0840659340659341,0.12605042016806722,0.9340659340659341,0.5300581771170007,0.608,15
4,1,hand:cum_mean_token_prob,0.15,ACI g=0.05 (grow cal),blocked,0.8571428571428572,0.85,0.0071428571428572285,0.20168067226890757,0.8571428571428572,0.5294117647058824,0.49666666666666665,24
4,1,hand:cum_mean_token_prob,0.2,split CP (SAFE),exch,0.9375,0.8,0.13749999999999996,0.17543859649122806,0.9375,0.5564692982456141,0.438,10
4,1,hand:cum_mean_token_prob,0.2,ACI g=0.05 (grow cal),exch,0.875,0.8,0.07499999999999996,0.21052631578947367,0.875,0.5427631578947368,0.46166666666666667,12
4,1,hand:cum_mean_token_prob,0.2,split CP (SAFE),blocked,0.9230769230769231,0.8,0.12307692307692308,0.16806722689075632,0.9230769230769231,0.5455720749838397,0.5419999999999999,20
4,1,hand:cum_mean_token_prob,0.2,ACI g=0.05 (grow cal),blocked,0.8131868131868132,0.8,0.01318681318681314,0.2689075630252101,0.8131868131868132,0.5410471881060116,0.44125,32
4,1,hand:cum_mean_token_prob,0.25,split CP (SAFE),exch,0.875,0.75,0.125,0.22807017543859648,0.875,0.5515350877192983,0.49076923076923074,13
4,1,hand:cum_mean_token_prob,0.25,ACI g=0.05 (grow cal),exch,0.8125,0.75,0.0625,0.2631578947368421,0.8125,0.537828947368421,0.5066666666666667,15
4,1,hand:cum_mean_token_prob,0.25,split CP (SAFE),blocked,0.9010989010989011,0.75,0.15109890109890112,0.20168067226890757,0.9010989010989011,0.5513897866839044,0.5575,24
4,1,hand:cum_mean_token_prob,0.25,ACI g=0.05 (grow cal),blocked,0.7692307692307692,0.75,0.019230769230769162,0.29411764705882354,0.7692307692307692,0.5316742081447964,0.4377142857142857,35
4,1,hand:cum_mean_token_prob [task-rel],0.1,split CP (SAFE),exch,0.875,0.9,-0.025000000000000022,0.14035087719298245,0.875,0.5076754385964912,0.4075000000000001,8
4,1,hand:cum_mean_token_prob [task-rel],0.1,ACI g=0.05 (grow cal),exch,0.8125,0.9,-0.08750000000000002,0.14035087719298245,0.8125,0.4764254385964912,0.34500000000000003,8
4,1,hand:cum_mean_token_prob [task-rel],0.1,split CP (SAFE),blocked,0.8681318681318682,0.9,-0.031868131868131866,0.18487394957983194,0.8681318681318682,0.52650290885585,0.1881818181818182,22
4,1,hand:cum_mean_token_prob [task-rel],0.1,ACI g=0.05 (grow cal),blocked,0.8901098901098901,0.9,-0.009890109890109966,0.12605042016806722,0.8901098901098901,0.5080801551389786,0.1466666666666667,15
4,1,hand:cum_mean_token_prob [task-rel],0.15,split CP (SAFE),exch,0.75,0.85,-0.09999999999999998,0.19298245614035087,0.75,0.4714912280701754,0.30909090909090914,11
4,1,hand:cum_mean_token_prob [task-rel],0.15,ACI g=0.05 (grow cal),exch,0.8125,0.85,-0.03749999999999998,0.15789473684210525,0.8125,0.48519736842105265,0.3755555555555556,9
4,1,hand:cum_mean_token_prob [task-rel],0.15,split CP (SAFE),blocked,0.8021978021978022,0.85,-0.04780219780219774,0.31092436974789917,0.8021978021978022,0.5565610859728507,0.19567567567567565,37
4,1,hand:cum_mean_token_prob [task-rel],0.15,ACI g=0.05 (grow cal),blocked,0.8461538461538461,0.85,-0.0038461538461538325,0.20168067226890757,0.8461538461538461,0.5239172592113769,0.1891666666666667,24
4,1,hand:cum_mean_token_prob [task-rel],0.2,split CP (SAFE),exch,0.75,0.8,-0.050000000000000044,0.19298245614035087,0.75,0.4714912280701754,0.30909090909090914,11
4,1,hand:cum_mean_token_prob [task-rel],0.2,ACI g=0.05 (grow cal),exch,0.75,0.8,-0.050000000000000044,0.21052631578947367,0.75,0.48026315789473684,0.29000000000000004,12
4,1,hand:cum_mean_token_prob [task-rel],0.2,split CP (SAFE),blocked,0.8021978021978022,0.8,0.00219780219780219,0.31932773109243695,0.8021978021978022,0.5607627666451196,0.1921052631578947,38
4,1,hand:cum_mean_token_prob [task-rel],0.2,ACI g=0.05 (grow cal),blocked,0.8241758241758241,0.8,0.02417582417582409,0.2605042016806723,0.8241758241758241,0.5423400129282482,0.18516129032258064,31
4,1,hand:cum_mean_token_prob [task-rel],0.25,split CP (SAFE),exch,0.75,0.75,0.0,0.22807017543859648,0.75,0.48903508771929827,0.37384615384615394,13
4,1,hand:cum_mean_token_prob [task-rel],0.25,ACI g=0.05 (grow cal),exch,0.75,0.75,0.0,0.24561403508771928,0.75,0.49780701754385964,0.3528571428571429,14
4,1,hand:cum_mean_token_prob [task-rel],0.25,split CP (SAFE),blocked,0.7582417582417582,0.75,0.008241758241758212,0.3277310924369748,0.7582417582417582,0.5429864253393665,0.20666666666666664,39
4,1,hand:cum_mean_token_prob [task-rel],0.25,ACI g=0.05 (grow cal),blocked,0.7692307692307692,0.75,0.019230769230769162,0.31932773109243695,0.7692307692307692,0.5442792501616031,0.20157894736842105,38
4,1,hand:cum_dpos,0.1,split CP (SAFE),exch,0.9375,0.9,0.03749999999999998,0.3157894736842105,0.9375,0.6266447368421053,0.15333333333333335,18
4,1,hand:cum_dpos,0.1,ACI g=0.05 (grow cal),exch,0.875,0.9,-0.025000000000000022,0.2982456140350877,0.875,0.5866228070175439,0.15294117647058827,17
4,1,hand:cum_dpos,0.1,split CP (SAFE),blocked,0.8461538461538461,0.9,-0.05384615384615388,0.19327731092436976,0.8461538461538461,0.519715578539108,0.08434782608695654,23
4,1,hand:cum_dpos,0.1,ACI g=0.05 (grow cal),blocked,0.9120879120879121,0.9,0.012087912087912045,0.11764705882352941,0.9120879120879121,0.5148674854557207,0.14,14
4,1,hand:cum_dpos,0.15,split CP (SAFE),exch,0.875,0.85,0.025000000000000022,0.3508771929824561,0.875,0.6129385964912281,0.284,20
4,1,hand:cum_dpos,0.15,ACI g=0.05 (grow cal),exch,0.875,0.85,0.025000000000000022,0.3684210526315789,0.875,0.6217105263157895,0.26285714285714284,21
4,1,hand:cum_dpos,0.15,split CP (SAFE),blocked,0.8901098901098901,0.85,0.04010989010989008,0.18487394957983194,0.8901098901098901,0.537491919844861,0.24000000000000002,22
4,1,hand:cum_dpos,0.15,ACI g=0.05 (grow cal),blocked,0.8681318681318682,0.85,0.01813186813186818,0.17647058823529413,0.8681318681318682,0.5223012281835812,0.28,21
4,1,hand:cum_dpos,0.2,split CP (SAFE),exch,0.875,0.8,0.07499999999999996,0.3684210526315789,0.875,0.6217105263157895,0.25619047619047614,21
4,1,hand:cum_dpos,0.2,ACI g=0.05 (grow cal),exch,0.8125,0.8,0.012499999999999956,0.43859649122807015,0.8125,0.6255482456140351,0.2744,25
4,1,hand:cum_dpos,0.2,split CP (SAFE),blocked,0.8021978021978022,0.8,0.00219780219780219,0.23529411764705882,0.8021978021978022,0.5187459599224306,0.15142857142857144,28
4,1,hand:cum_dpos,0.2,ACI g=0.05 (grow cal),blocked,0.8131868131868132,0.8,0.01318681318681314,0.20168067226890757,0.8131868131868132,0.5074337427278603,0.19083333333333333,24
4,1,hand:cum_dpos,0.25,split CP (SAFE),exch,0.75,0.75,0.0,0.45614035087719296,0.75,0.6030701754385965,0.2276923076923077,26
4,1,hand:cum_dpos,0.25,ACI g=0.05 (grow cal),exch,0.75,0.75,0.0,0.47368421052631576,0.75,0.6118421052631579,0.21555555555555556,27
4,1,hand:cum_dpos,0.25,split CP (SAFE),blocked,0.6263736263736264,0.75,-0.12362637362637363,0.35294117647058826,0.6263736263736264,0.48965740142210734,0.1414285714285714,42
4,1,hand:cum_dpos,0.25,ACI g=0.05 (grow cal),blocked,0.7692307692307692,0.75,0.019230769230769162,0.23529411764705882,0.7692307692307692,0.502262443438914,0.1764285714285714,28
