fold,seed,detector,frac,auroc
2,0,hand:cum_mean_token_prob [task-rel],0.6,0.5494953416149069
2,0,hand:cum_mean_token_prob [task-rel],0.7,0.5524068322981367
2,0,hand:cum_mean_token_prob [task-rel],0.8,0.5558035714285714
2,0,hand:cum_mean_token_prob [task-rel],0.9,0.5603649068322981
2,0,hand:cum_mean_token_prob [task-rel],1.0,0.5591032608695652
2,0,hand:cum_dpos,0.1,0.508394798136646
2,0,hand:cum_dpos,0.2,0.508394798136646
2,0,hand:cum_dpos,0.3,0.508394798136646
2,0,hand:cum_dpos,0.4,0.508394798136646
2,0,hand:cum_dpos,0.5,0.508394798136646
2,0,hand:cum_dpos,0.6,0.508394798136646
2,0,hand:cum_dpos,0.7,0.508394798136646
2,0,hand:cum_dpos,0.8,0.508394798136646
2,0,hand:cum_dpos,0.9,0.508394798136646
2,0,hand:cum_dpos,1.0,0.508394798136646
2,0,hand:cum_dpos [task-rel],0.1,0.5063082298136646
2,0,hand:cum_dpos [task-rel],0.2,0.48709239130434784
2,0,hand:cum_dpos [task-rel],0.3,0.45419254658385094
2,0,hand:cum_dpos [task-rel],0.4,0.4311917701863354
2,0,hand:cum_dpos [task-rel],0.5,0.4593361801242236
2,0,hand:cum_dpos [task-rel],0.6,0.49514751552795033
2,0,hand:cum_dpos [task-rel],0.7,0.48194875776397517
2,0,hand:cum_dpos [task-rel],0.8,0.469041149068323
2,0,hand:cum_dpos [task-rel],0.9,0.45273680124223603
2,0,hand:cum_dpos [task-rel],1.0,0.4237189440993789
2,0,hand:cum_drot,0.1,0.4893245341614907
2,0,hand:cum_drot,0.2,0.4953416149068323
2,0,hand:cum_drot,0.3,0.5082492236024845
2,0,hand:cum_drot,0.4,0.5360054347826086
2,0,hand:cum_drot,0.5,0.5327057453416149
2,0,hand:cum_drot,0.6,0.5238742236024845
2,0,hand:cum_drot,0.7,0.5288237577639752
2,0,hand:cum_drot,0.8,0.5362965838509317
2,0,hand:cum_drot,0.9,0.5728843167701864
2,0,hand:cum_drot,1.0,0.6085986024844721
2,0,hand:cum_drot [task-rel],0.1,0.5428959627329193
2,0,hand:cum_drot [task-rel],0.2,0.4970885093167702
2,0,hand:cum_drot [task-rel],0.3,0.5095108695652174
2,0,hand:cum_drot [task-rel],0.4,0.5053377329192547
2,0,hand:cum_drot [task-rel],0.5,0.5197981366459627
2,0,hand:cum_drot [task-rel],0.6,0.5257181677018633
2,0,hand:cum_drot [task-rel],0.7,0.514266304347826
2,0,hand:cum_drot [task-rel],0.8,0.5230007763975155
2,0,hand:cum_drot [task-rel],0.9,0.5256211180124224
2,0,hand:cum_drot [task-rel],1.0,0.531735248447205
2,0,hand:dgripper,0.1,0.5141692546583851
2,0,hand:dgripper,0.2,0.5131987577639752
2,0,hand:dgripper,0.3,0.4860248447204969
2,0,hand:dgripper,0.4,0.4192546583850932
2,0,hand:dgripper,0.5,0.36781832298136646
2,0,hand:dgripper,0.6,0.41653726708074534
2,0,hand:dgripper,0.7,0.422554347826087
2,0,hand:dgripper,0.8,0.4419642857142857
2,0,hand:dgripper,0.9,0.4732142857142857
2,0,hand:dgripper,1.0,0.48214285714285715
2,0,hand:dgripper [task-rel],0.1,0.49776785714285715
2,0,hand:dgripper [task-rel],0.2,0.5073757763975155
2,0,hand:dgripper [task-rel],0.3,0.4786975931677019
2,0,hand:dgripper [task-rel],0.4,0.40566770186335405
2,0,hand:dgripper [task-rel],0.5,0.3498156055900621
2,0,hand:dgripper [task-rel],0.6,0.40285326086956524
2,0,hand:dgripper [task-rel],0.7,0.41513004658385094
2,0,hand:dgripper [task-rel],0.8,0.4329871894409938
2,0,hand:dgripper [task-rel],0.9,0.468264751552795
2,0,hand:dgripper [task-rel],1.0,0.476271350931677
2,1,SAFE-MLP,0.1,0.5644895186335404
2,1,SAFE-MLP,0.2,0.5453222049689441
2,1,SAFE-MLP,0.3,0.5277076863354038
2,1,SAFE-MLP,0.4,0.5439635093167702
2,1,SAFE-MLP,0.5,0.5964188664596274
2,1,SAFE-MLP,0.6,0.6510093167701864
2,1,SAFE-MLP,0.7,0.7122476708074534
2,1,SAFE-MLP,0.8,0.7590256211180124
2,1,SAFE-MLP,0.9,0.7843555900621118
2,1,SAFE-MLP,1.0,0.7961956521739131
2,1,SAFE-MLP [task-rel],0.1,0.4358986801242236
2,1,SAFE-MLP [task-rel],0.2,0.4422069099378882
2,1,SAFE-MLP [task-rel],0.3,0.40513392857142855
2,1,SAFE-MLP [task-rel],0.4,0.40493982919254656
2,1,SAFE-MLP [task-rel],0.5,0.42289402173913043
2,1,SAFE-MLP [task-rel],0.6,0.44143051242236025
2,1,SAFE-MLP [task-rel],0.7,0.4552115683229814
2,1,SAFE-MLP [task-rel],0.8,0.4737480590062112
2,1,SAFE-MLP [task-rel],0.9,0.4885966614906832
2,1,SAFE-MLP [task-rel],1.0,0.49606948757763975
2,1,H&S,0.1,0.5396933229813664
2,1,H&S,0.2,0.47282608695652173
2,1,H&S,0.3,0.452930900621118
2,1,H&S,0.4,0.4417701863354037
2,1,H&S,0.5,0.5479425465838509
2,1,H&S,0.6,0.6524650621118012
2,1,H&S,0.7,0.718264751552795
2,1,H&S,0.8,0.7412655279503105
2,1,H&S,0.9,0.7526203416149069
2,1,H&S,1.0,0.7792119565217391
2,1,H&S [task-rel],0.1,0.5041731366459627
2,1,H&S [task-rel],0.2,0.47437888198757766
2,1,H&S [task-rel],0.3,0.45254270186335405
2,1,H&S [task-rel],0.4,0.43643245341614906
2,1,H&S [task-rel],0.5,0.5428959627329193
2,1,H&S [task-rel],0.6,0.6368400621118012
2,1,H&S [task-rel],0.7,0.6859472049689441
2,1,H&S [task-rel],0.8,0.7055512422360248
2,1,H&S [task-rel],0.9,0.7079774844720497
2,1,H&S [task-rel],1.0,0.7279697204968945
2,1,SAFE-Embed,0.1,0.4661296583850932
2,1,SAFE-Embed,0.2,0.44972826086956524
2,1,SAFE-Embed,0.3,0.46011257763975155
2,1,SAFE-Embed,0.4,0.48379270186335405
2,1,SAFE-Embed,0.5,0.5617236024844721
2,1,SAFE-Embed,0.6,0.6619759316770186
2,1,SAFE-Embed,0.7,0.7229231366459627
2,1,SAFE-Embed,0.8,0.7402950310559007
2,1,SAFE-Embed,0.9,0.7671777950310559
2,1,SAFE-Embed,1.0,0.7926048136645962
2,1,SAFE-Embed [task-rel],0.1,0.4327445652173913
2,1,SAFE-Embed [task-rel],0.2,0.4483695652173913
2,1,SAFE-Embed [task-rel],0.3,0.5074728260869565
2,1,SAFE-Embed [task-rel],0.4,0.5305706521739131
2,1,SAFE-Embed [task-rel],0.5,0.5814246894409938
2,1,SAFE-Embed [task-rel],0.6,0.6335403726708074
2,1,SAFE-Embed [task-rel],0.7,0.6749805900621118
2,1,SAFE-Embed [task-rel],0.8,0.687111801242236
2,1,SAFE-Embed [task-rel],0.9,0.7019604037267081
2,1,SAFE-Embed [task-rel],1.0,0.7138004658385093
2,1,hand:cum_mean_token_entropy,0.1,0.5225155279503105
2,1,hand:cum_mean_token_entropy,0.2,0.5225155279503105
2,1,hand:cum_mean_token_entropy,0.3,0.5225155279503105
2,1,hand:cum_mean_token_entropy,0.4,0.5225155279503105
2,1,hand:cum_mean_token_entropy,0.5,0.5225155279503105
2,1,hand:cum_mean_token_entropy,0.6,0.5225155279503105
2,1,hand:cum_mean_token_entropy,0.7,0.5225155279503105
2,1,hand:cum_mean_token_entropy,0.8,0.5225155279503105
2,1,hand:cum_mean_token_entropy,0.9,0.5225155279503105
2,1,hand:cum_mean_token_entropy,1.0,0.5225155279503105
2,1,hand:cum_mean_token_entropy [task-rel],0.1,0.47243788819875776
2,1,hand:cum_mean_token_entropy [task-rel],0.2,0.4810753105590062
2,1,hand:cum_mean_token_entropy [task-rel],0.3,0.47583462732919257
2,1,hand:cum_mean_token_entropy [task-rel],0.4,0.40353260869565216
2,1,hand:cum_mean_token_entropy [task-rel],0.5,0.39295419254658387
2,1,hand:cum_mean_token_entropy [task-rel],0.6,0.4100349378881988
2,1,hand:cum_mean_token_entropy [task-rel],0.7,0.40663819875776397
2,1,hand:cum_mean_token_entropy [task-rel],0.8,0.39732142857142855
2,1,hand:cum_mean_token_entropy [task-rel],0.9,0.39101319875776397
2,1,hand:cum_mean_token_entropy [task-rel],1.0,0.36587732919254656
2,1,hand:mean_token_entropy,0.1,0.5263004658385093
2,1,hand:mean_token_entropy,0.2,0.47389363354037267
2,1,hand:mean_token_entropy,0.3,0.500485248447205
2,1,hand:mean_token_entropy,0.4,0.45390139751552794
2,1,hand:mean_token_entropy,0.5,0.4355590062111801
2,1,hand:mean_token_entropy,0.6,0.4360442546583851
2,1,hand:mean_token_entropy,0.7,0.3952833850931677
2,1,hand:mean_token_entropy,0.8,0.4110054347826087
2,1,hand:mean_token_entropy,0.9,0.3889751552795031
2,1,hand:mean_token_entropy,1.0,0.31948757763975155
2,1,hand:mean_token_entropy [task-rel],0.1,0.5138781055900621
2,1,hand:mean_token_entropy [task-rel],0.2,0.4577833850931677
2,1,hand:mean_token_entropy [task-rel],0.3,0.4953416149068323
2,1,hand:mean_token_entropy [task-rel],0.4,0.4872864906832298
2,1,hand:mean_token_entropy [task-rel],0.5,0.4865100931677019
2,1,hand:mean_token_entropy [task-rel],0.6,0.4857336956521739
2,1,hand:mean_token_entropy [task-rel],0.7,0.48049301242236025
2,1,hand:mean_token_entropy [task-rel],0.8,0.4828222049689441
2,1,hand:mean_token_entropy [task-rel],0.9,0.48359860248447206
2,1,hand:mean_token_entropy [task-rel],1.0,0.4746700310559006
2,1,hand:cum_max_token_entropy,0.1,0.5134899068322981
2,1,hand:cum_max_token_entropy,0.2,0.5360054347826086
2,1,hand:cum_max_token_entropy,0.3,0.5264945652173914
2,1,hand:cum_max_token_entropy,0.4,0.5424107142857143
2,1,hand:cum_max_token_entropy,0.5,0.5495923913043478
2,1,hand:cum_max_token_entropy,0.6,0.5601708074534162
2,1,hand:cum_max_token_entropy,0.7,0.593652950310559
2,1,hand:cum_max_token_entropy,0.8,0.6032608695652174
2,1,hand:cum_max_token_entropy,0.9,0.6219914596273292
2,1,hand:cum_max_token_entropy,1.0,0.6463509316770186
2,1,hand:cum_max_token_entropy [task-rel],0.1,0.45797748447204967
2,1,hand:cum_max_token_entropy [task-rel],0.2,0.47690217391304346
2,1,hand:cum_max_token_entropy [task-rel],0.3,0.4545807453416149
2,1,hand:cum_max_token_entropy [task-rel],0.4,0.46224767080745344
2,1,hand:cum_max_token_entropy [task-rel],0.5,0.468264751552795
2,1,hand:cum_max_token_entropy [task-rel],0.6,0.47855201863354035
2,1,hand:cum_max_token_entropy [task-rel],0.7,0.47379658385093165
2,1,hand:cum_max_token_entropy [task-rel],0.8,0.47408773291925466
2,1,hand:cum_max_token_entropy [task-rel],0.9,0.47923136645962733
2,1,hand:cum_max_token_entropy [task-rel],1.0,0.4796195652173913
2,1,hand:cum_mean_token_prob,0.1,0.56152950310559
2,1,hand:cum_mean_token_prob,0.2,0.546389751552795
2,1,hand:cum_mean_token_prob,0.3,0.5245535714285714
2,1,hand:cum_mean_token_prob,0.4,0.484180900621118
2,1,hand:cum_mean_token_prob,0.5,0.46554736024844723
2,1,hand:cum_mean_token_prob,0.6,0.4706909937888199
2,1,hand:cum_mean_token_prob,0.7,0.4375
2,1,hand:cum_mean_token_prob,0.8,0.40896739130434784
2,1,hand:cum_mean_token_prob,0.9,0.4072204968944099
2,1,hand:cum_mean_token_prob,1.0,0.36985636645962733
2,1,hand:cum_mean_token_prob [task-rel],0.1,0.5219332298136646
2,1,hand:cum_mean_token_prob [task-rel],0.2,0.4893245341614907
2,1,hand:cum_mean_token_prob [task-rel],0.3,0.45652173913043476
2,1,hand:cum_mean_token_prob [task-rel],0.4,0.42148680124223603
2,1,hand:cum_mean_token_prob [task-rel],0.5,0.3888781055900621
2,1,hand:cum_mean_token_prob [task-rel],0.6,0.40848214285714285
2,1,hand:cum_mean_token_prob [task-rel],0.7,0.40401785714285715
2,1,hand:cum_mean_token_prob [task-rel],0.8,0.3984860248447205
2,1,hand:cum_mean_token_prob [task-rel],0.9,0.3891692546583851
2,1,hand:cum_mean_token_prob [task-rel],1.0,0.3692740683229814
2,1,hand:cum_dpos,0.1,0.508394798136646
2,1,hand:cum_dpos,0.2,0.508394798136646
2,1,hand:cum_dpos,0.3,0.508394798136646
2,1,hand:cum_dpos,0.4,0.508394798136646
2,1,hand:cum_dpos,0.5,0.508394798136646
2,1,hand:cum_dpos,0.6,0.508394798136646
2,1,hand:cum_dpos,0.7,0.508394798136646
2,1,hand:cum_dpos,0.8,0.508394798136646
2,1,hand:cum_dpos,0.9,0.508394798136646
2,1,hand:cum_dpos,1.0,0.508394798136646
2,1,hand:cum_dpos [task-rel],0.1,0.5063082298136646
2,1,hand:cum_dpos [task-rel],0.2,0.48709239130434784
2,1,hand:cum_dpos [task-rel],0.3,0.45419254658385094
2,1,hand:cum_dpos [task-rel],0.4,0.4311917701863354
2,1,hand:cum_dpos [task-rel],0.5,0.4593361801242236
2,1,hand:cum_dpos [task-rel],0.6,0.49514751552795033
2,1,hand:cum_dpos [task-rel],0.7,0.48194875776397517
2,1,hand:cum_dpos [task-rel],0.8,0.469041149068323
2,1,hand:cum_dpos [task-rel],0.9,0.45273680124223603
2,1,hand:cum_dpos [task-rel],1.0,0.4237189440993789
2,1,hand:cum_drot,0.1,0.5186335403726708
2,1,hand:cum_drot,0.2,0.5186335403726708
2,1,hand:cum_drot,0.3,0.5186335403726708
2,1,hand:cum_drot,0.4,0.5186335403726708
2,1,hand:cum_drot,0.5,0.5186335403726708
2,1,hand:cum_drot,0.6,0.5186335403726708
2,1,hand:cum_drot,0.7,0.5186335403726708
2,1,hand:cum_drot,0.8,0.5186335403726708
2,1,hand:cum_drot,0.9,0.5186335403726708
2,1,hand:cum_drot,1.0,0.5186335403726708
2,1,hand:cum_drot [task-rel],0.1,0.5511451863354038
2,1,hand:cum_drot [task-rel],0.2,0.5171777950310559
2,1,hand:cum_drot [task-rel],0.3,0.48029891304347827
2,1,hand:cum_drot [task-rel],0.4,0.46020962732919257
2,1,hand:cum_drot [task-rel],0.5,0.4576863354037267
2,1,hand:cum_drot [task-rel],0.6,0.47952251552795033
2,1,hand:cum_drot [task-rel],0.7,0.47729037267080743
2,1,hand:cum_drot [task-rel],0.8,0.47874611801242234
2,1,hand:cum_drot [task-rel],0.9,0.4630240683229814
2,1,hand:cum_drot [task-rel],1.0,0.43982919254658387
2,1,hand:dgripper,0.1,0.4955357142857143
2,1,hand:dgripper,0.2,0.4955357142857143
2,1,hand:dgripper,0.3,0.5
2,1,hand:dgripper,0.4,0.5
2,1,hand:dgripper,0.5,0.5
2,1,hand:dgripper,0.6,0.5
2,1,hand:dgripper,0.7,0.5
2,1,hand:dgripper,0.8,0.5
2,1,hand:dgripper,0.9,0.5
2,1,hand:dgripper,1.0,0.5
2,1,hand:dgripper [task-rel],0.1,0.5128590838509317
2,1,hand:dgripper [task-rel],0.2,0.5121797360248447
2,1,hand:dgripper [task-rel],0.3,0.5171292701863354
2,1,hand:dgripper [task-rel],0.4,0.5170322204968945
2,1,hand:dgripper [task-rel],0.5,0.5172263198757764
2,1,hand:dgripper [task-rel],0.6,0.5173233695652174
2,1,hand:dgripper [task-rel],0.7,0.5173233695652174
2,1,hand:dgripper [task-rel],0.8,0.5173233695652174
2,1,hand:dgripper [task-rel],0.9,0.5173233695652174
2,1,hand:dgripper [task-rel],1.0,0.5173233695652174
3,0,SAFE-MLP,0.1,0.6157161803713528
3,0,SAFE-MLP,0.2,0.5943539219401288
3,0,SAFE-MLP,0.3,0.5844069723380069
3,0,SAFE-MLP,0.4,0.6157161803713528
3,0,SAFE-MLP,0.5,0.6508147025388404
3,0,SAFE-MLP,0.6,0.6833080712391058
3,0,SAFE-MLP,0.7,0.7270746494884426
3,0,SAFE-MLP,0.8,0.7755778704054566
3,0,SAFE-MLP,0.9,0.8167866616142478
3,0,SAFE-MLP,1.0,0.8488063660477454
3,0,SAFE-MLP [task-rel],0.1,0.5713338385752179
3,0,SAFE-MLP [task-rel],0.2,0.5432929139825692
3,0,SAFE-MLP [task-rel],0.3,0.4640962485790072
3,0,SAFE-MLP [task-rel],0.4,0.4645699128457749
3,0,SAFE-MLP [task-rel],0.5,0.4865479348237969
3,0,SAFE-MLP [task-rel],0.6,0.4938423645320197
3,0,SAFE-MLP [task-rel],0.7,0.5161045850701023
3,0,SAFE-MLP [task-rel],0.8,0.5304092459264873
3,0,SAFE-MLP [task-rel],0.9,0.5434823796892763
3,0,SAFE-MLP [task-rel],1.0,0.5501136794240242
3,0,H&S,0.1,0.3755210306934445
3,0,H&S,0.2,0.41426676771504356
3,0,H&S,0.3,0.39333080712391055
3,0,H&S,0.4,0.4286661614247821
3,0,H&S,0.5,0.47679045092838196
3,0,H&S,0.6,0.5072944297082228
3,0,H&S,0.7,0.5615763546798029
3,0,H&S,0.8,0.6077112542629785
3,0,H&S,0.9,0.6494884425918909
3,0,H&S,1.0,0.6720348616900341
3,0,H&S [task-rel],0.1,0.4136036377415688
3,0,H&S [task-rel],0.2,0.4167298219022357
3,0,H&S [task-rel],0.3,0.3905835543766578
3,0,H&S [task-rel],0.4,0.4282872300113679
3,0,H&S [task-rel],0.5,0.4781167108753316
3,0,H&S [task-rel],0.6,0.5088101553618795
3,0,H&S [task-rel],0.7,0.5602500947328534
3,0,H&S [task-rel],0.8,0.6022167487684729
3,0,H&S [task-rel],0.9,0.6427624100037893
3,0,H&S [task-rel],1.0,0.6572565365668814
3,0,SAFE-Embed,0.1,0.5294619173929519
3,0,SAFE-Embed,0.2,0.4197612732095491
3,0,SAFE-Embed,0.3,0.4070670708601743
3,0,SAFE-Embed,0.4,0.39674118984463813
3,0,SAFE-Embed,0.5,0.41578249336870027
3,0,SAFE-Embed,0.6,0.4453391436150057
3,0,SAFE-Embed,0.7,0.4888215233042819
3,0,SAFE-Embed,0.8,0.5241568776051535
3,0,SAFE-Embed,0.9,0.5579765062523683
3,0,SAFE-Embed,1.0,0.5875331564986738
3,0,SAFE-Embed [task-rel],0.1,0.3962675255778704
3,0,SAFE-Embed [task-rel],0.2,0.39683592269799167
3,0,SAFE-Embed [task-rel],0.3,0.40848806366047746
3,0,SAFE-Embed [task-rel],0.4,0.4180560818491853
3,0,SAFE-Embed [task-rel],0.5,0.4501705191360364
3,0,SAFE-Embed [task-rel],0.6,0.4928950359984843
3,0,SAFE-Embed [task-rel],0.7,0.5328723001136795
3,0,SAFE-Embed [task-rel],0.8,0.5660287987874195
3,0,SAFE-Embed [task-rel],0.9,0.5982379689276242
3,0,SAFE-Embed [task-rel],1.0,0.6288366805608185
3,0,hand:cum_mean_token_entropy,0.1,0.4331186055323986
3,0,hand:cum_mean_token_entropy,0.2,0.41483516483516486
3,0,hand:cum_mean_token_entropy,0.3,0.4303713527851459
3,0,hand:cum_mean_token_entropy,0.4,0.45632815460401666
3,0,hand:cum_mean_token_entropy,0.5,0.4640962485790072
3,0,hand:cum_mean_token_entropy,0.6,0.479064039408867
3,0,hand:cum_mean_token_entropy,0.7,0.47527472527472525
3,0,hand:cum_mean_token_entropy,0.8,0.4850322091701402
3,0,hand:cum_mean_token_entropy,0.9,0.5188518378173551
3,0,hand:cum_mean_token_entropy,1.0,0.5388404698749526
3,0,hand:cum_mean_token_entropy [task-rel],0.1,0.4988632057597575
3,0,hand:cum_mean_token_entropy [task-rel],0.2,0.5027472527472527
3,0,hand:cum_mean_token_entropy [task-rel],0.3,0.5647025388404698
3,0,hand:cum_mean_token_entropy [task-rel],0.4,0.5955854490337249
3,0,hand:cum_mean_token_entropy [task-rel],0.5,0.6059113300492611
3,0,hand:cum_mean_token_entropy [task-rel],0.6,0.6137741568776052
3,0,hand:cum_mean_token_entropy [task-rel],0.7,0.6216369837059492
3,0,hand:cum_mean_token_entropy [task-rel],0.8,0.625615763546798
3,0,hand:cum_mean_token_entropy [task-rel],0.9,0.6267525577870405
3,0,hand:cum_mean_token_entropy [task-rel],1.0,0.6274156877605154
3,0,hand:mean_token_entropy,0.1,0.554945054945055
3,0,hand:mean_token_entropy,0.2,0.5481242895035998
3,0,hand:mean_token_entropy,0.3,0.5577870405456612
3,0,hand:mean_token_entropy,0.4,0.5185676392572944
3,0,hand:mean_token_entropy,0.5,0.5008525956801819
3,0,hand:mean_token_entropy,0.6,0.5228306176582038
3,0,hand:mean_token_entropy,0.7,0.5075786282682835
3,0,hand:mean_token_entropy,0.8,0.4343501326259947
3,0,hand:mean_token_entropy,0.9,0.41616142478211443
3,0,hand:mean_token_entropy,1.0,0.4154035619552861
3,0,hand:mean_token_entropy [task-rel],0.1,0.43908677529367185
3,0,hand:mean_token_entropy [task-rel],0.2,0.42857142857142855
3,0,hand:mean_token_entropy [task-rel],0.3,0.4671276998863206
3,0,hand:mean_token_entropy [task-rel],0.4,0.4645699128457749
3,0,hand:mean_token_entropy [task-rel],0.5,0.46873815839333083
3,0,hand:mean_token_entropy [task-rel],0.6,0.47186434255399773
3,0,hand:mean_token_entropy [task-rel],0.7,0.47849564228874575
3,0,hand:mean_token_entropy [task-rel],0.8,0.4779272451686245
3,0,hand:mean_token_entropy [task-rel],0.9,0.4825691549829481
3,0,hand:mean_token_entropy [task-rel],1.0,0.48455854490337247
3,0,hand:cum_max_token_entropy,0.1,0.51657824933687
3,0,hand:cum_max_token_entropy,0.2,0.5261462675255779
3,0,hand:cum_max_token_entropy,0.3,0.5461348995831754
3,0,hand:cum_max_token_entropy,0.4,0.5589238347859038
3,0,hand:cum_max_token_entropy,0.5,0.5670708601743084
3,0,hand:cum_max_token_entropy,0.6,0.5814702538840469
3,0,hand:cum_max_token_entropy,0.7,0.5782493368700266
3,0,hand:cum_max_token_entropy,0.8,0.5900909435392194
3,0,hand:cum_max_token_entropy,0.9,0.603637741568776
3,0,hand:cum_max_token_entropy,1.0,0.6006062902614627
3,0,hand:cum_max_token_entropy [task-rel],0.1,0.5192307692307693
3,0,hand:cum_max_token_entropy [task-rel],0.2,0.5199886320575976
3,0,hand:cum_max_token_entropy [task-rel],0.3,0.6027851458885941
3,0,hand:cum_max_token_entropy [task-rel],0.4,0.6084691170898068
3,0,hand:cum_max_token_entropy [task-rel],0.5,0.6151004168245547
3,0,hand:cum_max_token_entropy [task-rel],0.6,0.6153846153846154
3,0,hand:cum_max_token_entropy [task-rel],0.7,0.6155740810913225
3,0,hand:cum_max_token_entropy [task-rel],0.8,0.6152898825312618
3,0,hand:cum_max_token_entropy [task-rel],0.9,0.6207843880257673
3,0,hand:cum_max_token_entropy [task-rel],1.0,0.6214475179992421
3,0,hand:cum_mean_token_prob,0.1,0.5012315270935961
3,0,hand:cum_mean_token_prob,0.2,0.5012315270935961
3,0,hand:cum_mean_token_prob,0.3,0.5012315270935961
3,0,hand:cum_mean_token_prob,0.4,0.5012315270935961
3,0,hand:cum_mean_token_prob,0.5,0.5012315270935961
3,0,hand:cum_mean_token_prob,0.6,0.5012315270935961
3,0,hand:cum_mean_token_prob,0.7,0.5012315270935961
3,0,hand:cum_mean_token_prob,0.8,0.5012315270935961
3,0,hand:cum_mean_token_prob,0.9,0.5012315270935961
3,0,hand:cum_mean_token_prob,1.0,0.5012315270935961
3,0,hand:cum_mean_token_prob [task-rel],0.1,0.5202728306176582
3,0,hand:cum_mean_token_prob [task-rel],0.2,0.5049261083743842
3,0,hand:cum_mean_token_prob [task-rel],0.3,0.5425350511557409
3,0,hand:cum_mean_token_prob [task-rel],0.4,0.5501136794240242
3,0,hand:cum_mean_token_prob [task-rel],0.5,0.5662182644941266
3,0,hand:cum_mean_token_prob [task-rel],0.6,0.5685865858279652
3,0,hand:cum_mean_token_prob [task-rel],0.7,0.5708601743084502
3,0,hand:cum_mean_token_prob [task-rel],0.8,0.5772072754831375
3,0,hand:cum_mean_token_prob [task-rel],0.9,0.579196665403562
3,0,hand:cum_mean_token_prob [task-rel],1.0,0.579196665403562
3,0,hand:cum_dpos,0.1,0.5331091322470632
3,0,hand:cum_dpos,0.2,0.5331091322470632
3,0,hand:cum_dpos,0.3,0.5331091322470632
3,0,hand:cum_dpos,0.4,0.5331091322470632
3,0,hand:cum_dpos,0.5,0.5331091322470632
3,0,hand:cum_dpos,0.6,0.5331091322470632
3,0,hand:cum_dpos,0.7,0.5331091322470632
3,0,hand:cum_dpos,0.8,0.5331091322470632
3,0,hand:cum_dpos,0.9,0.5331091322470632
3,0,hand:cum_dpos,1.0,0.5331091322470632
3,0,hand:cum_dpos [task-rel],0.1,0.4805797650625237
3,0,hand:cum_dpos [task-rel],0.2,0.5095680181887079
3,0,hand:cum_dpos [task-rel],0.3,0.44590754073512695
3,0,hand:cum_dpos [task-rel],0.4,0.48455854490337247
3,0,hand:cum_dpos [task-rel],0.5,0.5075786282682835
3,0,hand:cum_dpos [task-rel],0.6,0.5158203865100417
3,0,hand:cum_dpos [task-rel],0.7,0.5147783251231527
3,0,hand:cum_dpos [task-rel],0.8,0.5121258052292536
3,0,hand:cum_dpos [task-rel],0.9,0.5085259568018189
3,0,hand:cum_dpos [task-rel],1.0,0.5082417582417582
3,0,hand:cum_drot,0.1,0.42743463433118606
3,0,hand:cum_drot,0.2,0.4389920424403183
3,0,hand:cum_drot,0.3,0.4341606669192876
3,0,hand:cum_drot,0.4,0.4408866995073892
3,0,hand:cum_drot,0.5,0.4508336491095112
3,0,hand:cum_drot,0.6,0.4683592269799166
3,0,hand:cum_drot,0.7,0.47603258810155363
3,0,hand:cum_drot,0.8,0.4825691549829481
3,0,hand:cum_drot,0.9,0.5038840469874952
3,0,hand:cum_drot,1.0,0.5202728306176582
3,0,hand:cum_drot [task-rel],0.1,0.5027472527472527
3,0,hand:cum_drot [task-rel],0.2,0.45850701023114815
3,0,hand:cum_drot [task-rel],0.3,0.48342175066313
3,0,hand:cum_drot [task-rel],0.4,0.4781167108753316
3,0,hand:cum_drot [task-rel],0.5,0.5152519893899205
3,0,hand:cum_drot [task-rel],0.6,0.5497347480106101
3,0,hand:cum_drot [task-rel],0.7,0.5467032967032966
3,0,hand:cum_drot [task-rel],0.8,0.5470822281167109
3,0,hand:cum_drot [task-rel],0.9,0.5566502463054187
3,0,hand:cum_drot [task-rel],1.0,0.5795755968169761
3,0,hand:dgripper,0.1,0.49957370215990904
3,0,hand:dgripper,0.2,0.5081943918150815
3,0,hand:dgripper,0.3,0.5058260704812428
3,0,hand:dgripper,0.4,0.4115668813944676
3,0,hand:dgripper,0.5,0.3886415308829102
3,0,hand:dgripper,0.6,0.334785903751421
3,0,hand:dgripper,0.7,0.3217601364153088
3,0,hand:dgripper,0.8,0.3268283440697234
3,0,hand:dgripper,0.9,0.34601174687381586
3,0,hand:dgripper,1.0,0.3793103448275862
3,0,hand:dgripper [task-rel],0.1,0.5080049261083743
3,0,hand:dgripper [task-rel],0.2,0.5085733232284957
3,0,hand:dgripper [task-rel],0.3,0.5051155740810913
3,0,hand:dgripper [task-rel],0.4,0.40986169003410383
3,0,hand:dgripper [task-rel],0.5,0.38224706328154606
3,0,hand:dgripper [task-rel],0.6,0.33933308071239104
3,0,hand:dgripper [task-rel],0.7,0.3212391057218643
3,0,hand:dgripper [task-rel],0.8,0.32569154982948084
3,0,hand:dgripper [task-rel],0.9,0.3435960591133005
3,0,hand:dgripper [task-rel],1.0,0.37556839712012124
3,1,SAFE-MLP,0.1,0.5223569533914362
3,1,SAFE-MLP,0.2,0.4761273209549072
3,1,SAFE-MLP,0.3,0.47461159530125047
3,1,SAFE-MLP,0.4,0.5318302387267905
3,1,SAFE-MLP,0.5,0.5917961348995832
3,1,SAFE-MLP,0.6,0.6457938613111027
3,1,SAFE-MLP,0.7,0.6919287608942781
3,1,SAFE-MLP,0.8,0.7315270935960592
