fold,seed,held,detector,alpha,method,order,auroc,coverage,false_alarm,nominal_cov,cov_gap,n_success,alpha_final,tpr,tnr,bal_acc,det_time,n_detected
0,0,"0,1,4",SAFE-MLP,0.2,ACI g=0.05,shuffled,0.7733346629437575,0.7717391304347826,0.22826086956521738,0.8,-0.02826086956521745,92,0.07000000000000042,0.6146788990825688,0.7717391304347826,0.6932090147586757,0.5397014925373134,67
0,0,"0,1,4",SAFE-MLP,0.2,ACI g=0.05 (grow cal),shuffled,0.7733346629437575,0.7717391304347826,0.22826086956521738,0.8,-0.02826086956521745,92,0.07000000000000046,0.5779816513761468,0.7717391304347826,0.6748603909054647,0.6025396825396826,63
0,0,"0,1,4",SAFE-MLP,0.2,split CP (SAFE),exch,0.7733346629437575,0.6875,0.3125,0.8,-0.11250000000000004,16,0.2,0.819672131147541,0.6875,0.7535860655737705,0.43920000000000003,50
0,0,"0,1,4",SAFE-MLP,0.2,split CP (n+1 corr.),exch,0.7733346629437575,0.8125,0.1875,0.8,0.012499999999999956,16,0.2,0.819672131147541,0.8125,0.8160860655737705,0.4600000000000001,50
0,0,"0,1,4",SAFE-MLP,0.2,DtACI,exch,0.7733346629437575,0.6875,0.3125,0.8,-0.11250000000000004,16,0.17107985463108327,0.819672131147541,0.6875,0.7535860655737705,0.4424,50
0,0,"0,1,4",SAFE-MLP,0.2,DtACI (grow cal),exch,0.7733346629437575,0.6875,0.3125,0.8,-0.11250000000000004,16,0.1838487926014038,0.819672131147541,0.6875,0.7535860655737705,0.4428,50
0,0,"0,1,4",SAFE-MLP,0.2,ACI g=0.005,exch,0.7733346629437575,0.6875,0.3125,0.8,-0.11250000000000004,16,0.191,0.819672131147541,0.6875,0.7535860655737705,0.43920000000000003,50
0,0,"0,1,4",SAFE-MLP,0.2,ACI g=0.005 (grow cal),exch,0.7733346629437575,0.6875,0.3125,0.8,-0.11250000000000004,16,0.191,0.819672131147541,0.6875,0.7535860655737705,0.44160000000000005,50
0,0,"0,1,4",SAFE-MLP,0.2,ACI g=0.01,exch,0.7733346629437575,0.6875,0.3125,0.8,-0.11250000000000004,16,0.182,0.819672131147541,0.6875,0.7535860655737705,0.4396000000000001,50
0,0,"0,1,4",SAFE-MLP,0.2,ACI g=0.01 (grow cal),exch,0.7733346629437575,0.6875,0.3125,0.8,-0.11250000000000004,16,0.182,0.819672131147541,0.6875,0.7535860655737705,0.44160000000000005,50
0,0,"0,1,4",SAFE-MLP,0.2,ACI g=0.05,exch,0.7733346629437575,0.6875,0.3125,0.8,-0.11250000000000004,16,0.11000000000000007,0.819672131147541,0.6875,0.7535860655737705,0.4644,50
0,0,"0,1,4",SAFE-MLP,0.2,ACI g=0.05 (grow cal),exch,0.7733346629437575,0.6875,0.3125,0.8,-0.11250000000000004,16,0.11000000000000007,0.8032786885245902,0.6875,0.7453893442622951,0.4808163265306123,49
0,0,"0,1,4",SAFE-MLP,0.25,split CP (SAFE),blocked,0.7733346629437575,0.6847826086956521,0.31521739130434784,0.75,-0.0652173913043479,92,0.25,0.44954128440366975,0.6847826086956521,0.5671619465496609,0.2179591836734694,49
0,0,"0,1,4",SAFE-MLP,0.25,split CP (n+1 corr.),blocked,0.7733346629437575,0.6847826086956521,0.31521739130434784,0.75,-0.0652173913043479,92,0.25,0.44036697247706424,0.6847826086956521,0.5625747905863582,0.22083333333333335,48
0,0,"0,1,4",SAFE-MLP,0.25,DtACI,blocked,0.7733346629437575,0.6630434782608696,0.33695652173913043,0.75,-0.08695652173913038,92,0.18993521720936957,0.5688073394495413,0.6630434782608696,0.6159254088552055,0.22806451612903225,62
0,0,"0,1,4",SAFE-MLP,0.25,DtACI (grow cal),blocked,0.7733346629437575,0.6847826086956521,0.31521739130434784,0.75,-0.0652173913043479,92,0.17754582247057824,0.5412844036697247,0.6847826086956521,0.6130335061826884,0.3233898305084746,59
0,0,"0,1,4",SAFE-MLP,0.25,ACI g=0.005,blocked,0.7733346629437575,0.6847826086956521,0.31521739130434784,0.75,-0.0652173913043479,92,0.21874999999999906,0.46788990825688076,0.6847826086956521,0.5763362584762665,0.24627450980392154,51
0,0,"0,1,4",SAFE-MLP,0.25,ACI g=0.005 (grow cal),blocked,0.7733346629437575,0.6739130434782609,0.32608695652173914,0.75,-0.07608695652173914,92,0.2137499999999991,0.5504587155963303,0.6739130434782609,0.6121858795372956,0.26633333333333337,60
0,0,"0,1,4",SAFE-MLP,0.25,ACI g=0.01,blocked,0.7733346629437575,0.6956521739130435,0.30434782608695654,0.75,-0.05434782608695654,92,0.19749999999999995,0.48623853211009177,0.6956521739130435,0.5909453530115676,0.27056603773584903,53
0,0,"0,1,4",SAFE-MLP,0.25,ACI g=0.01 (grow cal),blocked,0.7733346629437575,0.6739130434782609,0.32608695652173914,0.75,-0.07608695652173914,92,0.17749999999999994,0.5321100917431193,0.6739130434782609,0.6030115676106901,0.2210344827586207,58
0,0,"0,1,4",SAFE-MLP,0.25,ACI g=0.05,blocked,0.7733346629437575,0.6956521739130435,0.30434782608695654,0.75,-0.05434782608695654,92,0.05099999999999999,0.5229357798165137,0.6956521739130435,0.6092939768647786,0.24491228070175441,57
0,0,"0,1,4",SAFE-MLP,0.25,ACI g=0.05 (grow cal),blocked,0.7733346629437575,0.7173913043478262,0.2826086956521739,0.75,-0.032608695652173836,92,0.08749999999999986,0.5321100917431193,0.7173913043478262,0.6247506980454727,0.3906896551724138,58
0,0,"0,1,4",SAFE-MLP,0.25,split CP (SAFE),shuffled,0.7733346629437575,0.6847826086956521,0.31521739130434784,0.75,-0.0652173913043479,92,0.25,0.44954128440366975,0.6847826086956521,0.5671619465496609,0.21795918367346934,49
0,0,"0,1,4",SAFE-MLP,0.25,split CP (n+1 corr.),shuffled,0.7733346629437575,0.6847826086956521,0.31521739130434784,0.75,-0.0652173913043479,92,0.25,0.44036697247706424,0.6847826086956521,0.5625747905863582,0.22083333333333335,48
0,0,"0,1,4",SAFE-MLP,0.25,DtACI,shuffled,0.7733346629437575,0.6956521739130435,0.30434782608695654,0.75,-0.05434782608695654,92,0.18258619547150548,0.45871559633027525,0.6956521739130435,0.5771838851216593,0.2316,50
0,0,"0,1,4",SAFE-MLP,0.25,DtACI (grow cal),shuffled,0.7733346629437575,0.7065217391304348,0.29347826086956524,0.75,-0.04347826086956519,92,0.1924961713178697,0.44954128440366975,0.7065217391304348,0.5780315117670523,0.21591836734693878,49
0,0,"0,1,4",SAFE-MLP,0.25,ACI g=0.005,shuffled,0.7733346629437575,0.6956521739130435,0.30434782608695654,0.75,-0.05434782608695654,92,0.2249999999999999,0.44954128440366975,0.6956521739130435,0.5725967291583566,0.21877551020408165,49
0,0,"0,1,4",SAFE-MLP,0.25,ACI g=0.005 (grow cal),shuffled,0.7733346629437575,0.7282608695652174,0.2717391304347826,0.75,-0.021739130434782594,92,0.2399999999999999,0.43119266055045874,0.7282608695652174,0.579726765057838,0.20765957446808506,47
0,0,"0,1,4",SAFE-MLP,0.25,ACI g=0.01,shuffled,0.7733346629437575,0.6956521739130435,0.30434782608695654,0.75,-0.05434782608695654,92,0.19999999999999996,0.44954128440366975,0.6956521739130435,0.5725967291583566,0.21999999999999997,49
0,0,"0,1,4",SAFE-MLP,0.25,ACI g=0.01 (grow cal),shuffled,0.7733346629437575,0.7282608695652174,0.2717391304347826,0.75,-0.021739130434782594,92,0.22999999999999998,0.41284403669724773,0.7282608695652174,0.5705524531312326,0.19422222222222219,45
0,0,"0,1,4",SAFE-MLP,0.25,ACI g=0.05,shuffled,0.7733346629437575,0.7282608695652174,0.2717391304347826,0.75,-0.021739130434782594,92,0.18850000000000014,0.4036697247706422,0.7282608695652174,0.5659652971679299,0.2136363636363636,44
0,0,"0,1,4",SAFE-MLP,0.25,ACI g=0.05 (grow cal),shuffled,0.7733346629437575,0.7391304347826086,0.2608695652173913,0.75,-0.010869565217391353,92,0.20000000000000048,0.3761467889908257,0.7391304347826086,0.5576386118867172,0.2595121951219512,41
0,0,"0,1,4",SAFE-MLP,0.25,split CP (SAFE),exch,0.7733346629437575,0.75,0.25,0.75,0.0,16,0.25,0.5737704918032787,0.75,0.6618852459016393,0.3091428571428571,35
